"concept_code","display_name","review_applicability","product_form_basis","market_class","market_basis","proposed_availability","availability_note","evidence_requirement","evidence_search_terms","review_flags"
"BULGUR","Bulgur","APPLICABLE","Vorgegarter, getrockneter und gebrochener Hartweizen mit nussigem Biss; Körnung kann variieren.","GENERAL_BROAD","Katalogpfad Getreide oder Pseudogetreide → stärkehaltige Zutat oder Sättigungsbeilage. Warengruppe Getreide- oder Stärkeware, formrelevanter Prüfhinweis aus der vollständigen Definition: »Körnung kann variieren«. Allgemein planbarer, aber nicht lokal garantierter Weg über eine gezielte Sortimentsprüfung im nahen türkisch-arabischen Lebensmittelmarkt in Bornheim oder einen formtreuen Standardversand.","PLANNED","Bulgur: In gut sortierten allgemeinen Märkten und im breiten Onlinehandel zuverlässig erhältlich aber nicht mit der für EASY verlangten nahezu universellen lokalen Trefferquote.","OPTIONAL","Bulgur | Form: Körnung kann variieren | Bornheim gezielter Einkauf Deutschland Reis-, Mehl-, Nudel- oder Trockenwarenregal","REFERENCE_ANCHOR"
"BUTTER","Butter","APPLICABLE","Streich- und Kochfett aus Milchrahm; gesalzene, ungesalzene und mildgesäuerte Butter sind umfasst.","GENERAL_LOCAL","Katalogpfad Kochfett → Milchprodukte. Warengruppe Speiseöl oder Kochfett, formrelevanter Prüfhinweis aus der vollständigen Definition: »gesalzene, ungesalzene und mildgesäuerte Butter sind umfasst«. Regelweg in Bornheim über den lokalen Supermarktbereich »Öl- und Kochfettregal« in Bornheim.","EASY","Butter: gewöhnlicher lokaler Bezugsweg über den Bereich »Öl- und Kochfettregal«.","OPTIONAL","Butter | Form: gesalzene, ungesalzene und mildgesäuerte Butter sind umfasst | Bornheim Öl- und Kochfettregal gewöhnlicher Handel",""
"BUTTER_BEANS","Limabohnen","APPLICABLE","Große helle Limabohnen mit weicher, cremiger Textur; getrocknet oder vorgegart verwendbar.","GENERAL_BROAD","Katalogpfad Bohnen → Hülsenfrüchte. Warengruppe Hülsenfrucht, formrelevanter Prüfhinweis aus der vollständigen Definition: »getrocknet oder vorgegart verwendbar«. Allgemein planbarer, aber nicht lokal garantierter Weg über einen vorbereiteten Einkauf im gut sortierten Bereich »Hülsenfrucht-, Konserven- oder Trockenwarenregal«.","PLANNED","Limabohnen ist über einen vorbereiteten Einkauf im gut sortierten Bereich »Hülsenfrucht-, Konserven- oder Trockenwarenregal« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Limabohnen | Form: getrocknet oder vorgegart verwendbar | Bornheim gezielter Einkauf Deutschland Hülsenfrucht-, Konserven- oder Trockenwarenregal",""
"BUTTERMILK","Buttermilch","APPLICABLE","Fettarmes säuerliches Milchprodukt aus der Butterherstellung beziehungsweise entsprechender Kultivierung; nicht Kefir.","GENERAL_LOCAL","Katalogpfad gesäuertes Milchprodukt → Milchprodukte. Warengruppe Milchprodukt, formrelevanter Prüfhinweis aus der vollständigen Definition: »aus der Butterherstellung beziehungsweise entsprechender Kultivierung; nicht Kefir«. Regelweg in Bornheim über ortsübliche Vollsortimenter rund um Bornheim, konkret im Bereich »Molkereikühlregal«.","EASY","Buttermilch: gewöhnlicher lokaler Bezugsweg über den Bereich »Molkereikühlregal«.","OPTIONAL","Buttermilch | Form: aus der Butterherstellung beziehungsweise entsprechender Kultivierung; nicht Kefir | Bornheim Molkereikühlregal gewöhnlicher Handel",""
"BUTTERNUT_SQUASH","Butternut-Kürbis","APPLICABLE","Birnenförmiger Moschuskürbis mit dichtem, süßlich-nussigem Fruchtfleisch und kleiner Samenhöhle.","GENERAL_LOCAL","Katalogpfad Kürbis → Fruchtgemüse → Gemüse. Warengruppe Gemüse oder Pilz, formrelevanter Prüfhinweis aus der vollständigen Definition: »Moschuskürbis mit dichtem, süßlich-nussigem Fruchtfleisch und kleiner Samenhöhle«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Obst- und Gemüseabteilung«.","EASY","Butternut-Kürbis: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.","OPTIONAL","Butternut-Kürbis | Form: Moschuskürbis mit dichtem, süßlich-nussigem Fruchtfleisch und kleiner Samenhöhle | Bornheim Obst- und Gemüseabteilung gewöhnlicher Handel",""
"CABBAGE_VEGETABLES","Kohlgemüse","APPLICABLE","Offene Vorgabe für Blatt-, Kopf-, Knospen- und Blütenformen der Kohlgemüsefamilie.","GENERAL_LOCAL","Katalogpfad Gemüse. Warengruppe Gemüse oder Pilz, formrelevanter Prüfhinweis aus der vollständigen Definition: »Vorgabe für Blatt-, Kopf-, Knospen- und Blütenformen der Kohlgemüsefamilie«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Obst- und Gemüseabteilung«.","EASY","Kohlgemüse: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.","OPTIONAL","Kohlgemüse | Form: Vorgabe für Blatt-, Kopf-, Knospen- und Blütenformen der Kohlgemüsefamilie | Bornheim Obst- und Gemüseabteilung gewöhnlicher Handel",""
"CALAMANSI","Calamansi","APPLICABLE","Kleine südostasiatische Zitrusfrucht mit aromatischem, deutlich saurem Saft; frisch oder als ungesüßter Saft verwendbar.","NICHE_IMPORT","Katalogpfad Zitrusfrucht → Tropenfrucht → Obst. Warengruppe Obst, formrelevanter Prüfhinweis aus der vollständigen Definition: »frisch oder als ungesüßter Saft verwendbar«. Der v2-Anker hält den Engpass fest: Zulässig sind frische Frucht oder ungesüßter sortenreiner Saft verbreitete gesüßte Konzentrate zählen nicht passende Wege bleiben eng.","DIFFICULT","Calamansi: Zulässig sind frische Frucht oder ungesüßter sortenreiner Saft; verbreitete gesüßte Konzentrate zählen nicht passende Wege bleiben eng.","REQUIRED","Calamansi | Form: frisch oder als ungesüßter Saft verwendbar | Deutschland EU Exakttreffer Bestand Logistik Obst | freigegebener v2-Anker","REFERENCE_ANCHOR|EVIDENCE_REQUIRED|FORM_OR_ROUTE_FRAGILE"
"CALVADOS","Calvados","APPLICABLE","Französischer Apfel- beziehungsweise Apfel-Birnen-Brand nach Calvados-Art; nicht Cider, Apfellikör oder generischer Obstbrand.","GENERAL_BROAD","Geschützte Apfelbranntwein-Form aus der Normandie über allgemeinen Deutschlandversand; Conalco weist Papidoux Calvados Fine konkret lagernd mit kurzer Lieferzeit aus.","PLANNED","Calvados: Geschützte Apfelbranntwein-Form aus der Normandie über allgemeinen Deutschlandversand; Conalco weist Papidoux Calvados Fine konkret lagernd mit kurzer Lieferzeit aus.","REQUIRED","Papidoux Calvados Fine Normandie Apfelbrand Conalco lagernd Versand Deutschland","EVIDENCE_REQUIRED|BORDERLINE_PLANNED"
"CAMEMBERT","Camembert","APPLICABLE","Weicher Kuhmilchkäse mit Weißschimmelrinde und cremiger bis reifer, kräftiger Textur; nicht Brie.","GENERAL_LOCAL","Katalogpfad Käse → gesäuertes Milchprodukt → Milchprodukte. Warengruppe Käse, formrelevanter Prüfhinweis aus der vollständigen Definition: »und cremiger bis reifer, kräftiger Textur; nicht Brie«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Käsekühlung oder Käsetheke«.","EASY","Camembert: gewöhnlicher lokaler Bezugsweg über den Bereich »Käsekühlung oder Käsetheke«.","OPTIONAL","Camembert | Form: und cremiger bis reifer, kräftiger Textur; nicht Brie | Bornheim Käsekühlung oder Käsetheke gewöhnlicher Handel",""
"CANNED_CHAMPIGNONS","Dosenchampignons","APPLICABLE","Gegarte Champignons aus Dose oder Glas in schlichter Lake; nicht eingelegte oder frische Champignons.","GENERAL_LOCAL","Katalogpfad Champignons → konservierte pflanzliche Zutat → Pilze → Gemüse. Warengruppe konservierte Pflanzenware, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht eingelegte oder frische Champignons«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Konserven-, Glas- oder internationales Feinkostregal«.","EASY","Dosenchampignons: gewöhnlicher lokaler Bezugsweg über den Bereich »Konserven-, Glas- oder internationales Feinkostregal«.","OPTIONAL","Dosenchampignons | Form: nicht eingelegte oder frische Champignons | Bornheim Konserven-, Glas- oder internationales Feinkostregal gewöhnlicher Handel",""
"CANNED_SARDINES","Sardinen aus der Dose","APPLICABLE","Gegarte Sardinen als Konserve in Öl, Wasser oder einfacher Sauce; Flüssigkeit und Würzung können variieren.","GENERAL_LOCAL","Katalogpfad konservierter Fisch → Sardinen → Fisch → fettreicher Fisch. Warengruppe konservierter Fisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »Flüssigkeit und Würzung können variieren«. Regelweg in Bornheim über ortsübliche Vollsortimenter rund um Bornheim, konkret im Bereich »Fischkonserven- oder internationales Trockenwarenregal«.","EASY","Sardinen aus der Dose: gewöhnlicher lokaler Bezugsweg über den Bereich »Fischkonserven- oder internationales Trockenwarenregal«.","OPTIONAL","Sardinen aus der Dose | Form: Flüssigkeit und Würzung können variieren | Bornheim Fischkonserven- oder internationales Trockenwarenregal gewöhnlicher Handel",""
"CANNED_TOMATOES","Dosentomaten","APPLICABLE","Geschälte oder stückige Tomaten als unkonzentrierte Konserve; nicht passierte Tomaten oder Tomatenmark.","GENERAL_LOCAL","Katalogpfad Tomate → Tomatenprodukt → Fruchtgemüse → Gemüse. Warengruppe konservierte Pflanzenware, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht passierte Tomaten oder Tomatenmark«. Regelweg in Bornheim über den lokalen Supermarktbereich »Konserven-, Glas- oder internationales Feinkostregal« in Bornheim.","EASY","Dosentomaten: gewöhnlicher lokaler Bezugsweg über den Bereich »Konserven-, Glas- oder internationales Feinkostregal«.","OPTIONAL","Dosentomaten | Form: nicht passierte Tomaten oder Tomatenmark | Bornheim Konserven-, Glas- oder internationales Feinkostregal gewöhnlicher Handel",""
"CANNED_TUNA","Thunfisch aus der Dose","APPLICABLE","Gegarter Thunfisch als Konserve in Öl oder eigenem Saft; nicht frisches Thunfischsteak.","GENERAL_LOCAL","Katalogpfad konservierter Fisch → Thunfisch → Fisch → Fisch und Meeresfrüchte. Warengruppe konservierter Fisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht frisches Thunfischsteak«. Regelweg in Bornheim über das örtliche Sortiment »Fischkonserven- oder internationales Trockenwarenregal« beim Wocheneinkauf in Bornheim.","EASY","Thunfisch aus der Dose: gewöhnlicher lokaler Bezugsweg über den Bereich »Fischkonserven- oder internationales Trockenwarenregal«.","OPTIONAL","Thunfisch aus der Dose | Form: nicht frisches Thunfischsteak | Bornheim Fischkonserven- oder internationales Trockenwarenregal gewöhnlicher Handel",""
"CANNELLINI_BEANS","Cannellini-Bohnen","APPLICABLE","Mittelgroße weiße Bohnen italienischer Art mit mildem Geschmack und cremiger Textur.","GENERAL_BROAD","Katalogpfad Bohnen → Hülsenfrüchte. Warengruppe Hülsenfrucht, formrelevanter Prüfhinweis aus der vollständigen Definition: »italienischer Art mit mildem Geschmack und cremiger Textur«. Georgias Beschaffung stützt sich hier auf „Hülsenfrucht-, Konserven- oder Trockenwarenregal über den Bestellservice eines größeren Markts“.","PLANNED","Cannellini-Bohnen: Georgias Beschaffung stützt sich hier auf „Hülsenfrucht-, Konserven- oder Trockenwarenregal über den Bestellservice eines größeren Markts“.","OPTIONAL","Cannellini-Bohnen | Form: italienischer Art mit mildem Geschmack und cremiger Textur | Bornheim gezielter Einkauf Deutschland Hülsenfrucht-, Konserven- oder Trockenwarenregal",""
"CANTALOUPE","Cantaloupe-Melone","APPLICABLE","Orangefleischige, aromatisch süße Melone mit typischer netzartiger oder gerippter Schale.","GENERAL_LOCAL","Katalogpfad Melone → Obst. Warengruppe Obst, formrelevanter Prüfhinweis aus der vollständigen Definition: »aromatisch süße Melone mit typischer netzartiger oder gerippter Schale«. Regelweg in Bornheim über den Bereich »Obst- und Gemüseabteilung« eines gewöhnlichen Bornheimer Vollsortimenters.","EASY","Cantaloupe-Melone: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.","OPTIONAL","Cantaloupe-Melone | Form: aromatisch süße Melone mit typischer netzartiger oder gerippter Schale | Bornheim Obst- und Gemüseabteilung gewöhnlicher Handel",""
"CAPERS","Kapern","APPLICABLE","Eingelegte Blütenknospen des Kapernstrauchs mit salzig-säuerlichem, pikantem Geschmack; nicht Kapernäpfel.","GENERAL_LOCAL","Katalogpfad konservierte pflanzliche Zutat. Warengruppe konservierte Pflanzenware, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Kapernäpfel«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Konserven-, Glas- oder internationales Feinkostregal«.","EASY","Kapern: gewöhnlicher lokaler Bezugsweg über den Bereich »Konserven-, Glas- oder internationales Feinkostregal«.","OPTIONAL","Kapern | Form: nicht Kapernäpfel | Bornheim Konserven-, Glas- oder internationales Feinkostregal gewöhnlicher Handel",""
"CARAWAY","Kümmel","APPLICABLE","Echter Kümmel mit warmem, anisartigem Aroma; nicht Kreuzkümmel.","GENERAL_LOCAL","Katalogpfad Gewürz oder trockenes Würzmittel. Warengruppe Gewürz, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Kreuzkümmel«. Regelweg in Bornheim über nahe Supermarktfilialen in Bornheim mit dem Bereich »Gewürz- und Trockenwürzregal«.","EASY","Kümmel: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.","OPTIONAL","Kümmel | Form: nicht Kreuzkümmel | Bornheim Gewürz- und Trockenwürzregal gewöhnlicher Handel",""
"CARDAMOM","Kardamom","APPLICABLE","Aromatische Kardamomkapseln oder -samen; ohne weitere Konkretisierung ist grüner Kardamom gemeint. Schwarzer Kardamom besitzt ein deutlich herberes, häufig rauchiges Profil.","GENERAL_BROAD","Katalogpfad Gewürz oder trockenes Würzmittel. Warengruppe Gewürz, formrelevanter Prüfhinweis aus der vollständigen Definition: »Schwarzer Kardamom besitzt ein deutlich herberes, häufig rauchiges Profil«. Allgemein planbarer, aber nicht lokal garantierter Weg über einen vorbereiteten Einkauf im gut sortierten Bereich »Gewürz- und Trockenwürzregal«.","PLANNED","Kardamom ist über einen vorbereiteten Einkauf im gut sortierten Bereich »Gewürz- und Trockenwürzregal« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Kardamom | Form: Schwarzer Kardamom besitzt ein deutlich herberes, häufig rauchiges Profil | Bornheim gezielter Einkauf Deutschland Gewürz- und Trockenwürzregal",""
"CARP","Karpfen","APPLICABLE","Karpfen als frischer oder tiefgekühlter Süßwasserfisch; Zuschnitt und Zubereitungsform bleiben offen.","GENERAL_BROAD","Karpfenfilet ist bei einem deutschen TK-Händler aktuell bestellbar und bei einem unabhängigen Fischversender wiederkehrend gelistet; die heimische Saison und Kühlannahme verlangen Planung.","PLANNED","Karpfenfilet ist über einen deutschen TK-Händler bestellbar und bei einem unabhängigen Fischversender wiederkehrend gelistet; Saison und Kühlannahme erfordern Planung.","REQUIRED","Georgia Bornheim Karpfen frisch tiefgekühlt Fischkaufhaus nicht lieferbar Capibara Süddeutschland Tour Mindestbestellwert","EVIDENCE_REQUIRED|FORM_SENSITIVE|NARROW_ROUTE|RATING_RECONCILED_V2"
"CARROT","Karotte","APPLICABLE","Karotte als süßlich-erdiges Wurzelgemüse; Farbe und Größe bleiben offen.","GENERAL_LOCAL","Katalogpfad Wurzel- und Knollengemüse → Gemüse. Warengruppe Gemüse oder Pilz, formrelevanter Prüfhinweis aus der vollständigen Definition: »Farbe und Größe bleiben offen«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Obst- und Gemüseabteilung«.","EASY","Karotte: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.","OPTIONAL","Karotte | Form: Farbe und Größe bleiben offen | Bornheim Obst- und Gemüseabteilung gewöhnlicher Handel",""
"CASHEW","Cashewkerne","APPLICABLE","Cremig-milde Cashewkerne; roh, geröstet oder ungesalzen verwendbar.","GENERAL_LOCAL","Katalogpfad Nüsse. Warengruppe Nuss, Saat oder Mus, formrelevanter Prüfhinweis aus der vollständigen Definition: »roh, geröstet oder ungesalzen verwendbar«. Regelweg in Bornheim über den Bereich »Nuss-, Saaten- oder Nussmusregal« eines gewöhnlichen Bornheimer Vollsortimenters.","EASY","Cashewkerne: gewöhnlicher lokaler Bezugsweg über den Bereich »Nuss-, Saaten- oder Nussmusregal«.","OPTIONAL","Cashewkerne | Form: roh, geröstet oder ungesalzen verwendbar | Bornheim Nuss-, Saaten- oder Nussmusregal gewöhnlicher Handel",""
"CASHEW_BUTTER","Cashewmus","APPLICABLE","Fein vermahlene Cashewpaste mit cremiger Textur; ungesüßte und leicht gesüßte Varianten sind umfasst.","GENERAL_BROAD","Katalogpfad Cashewkerne → Nuss- oder Samenpaste → Nüsse → Sauce, Würzmittel oder Paste. Warengruppe Nuss- oder Saatenpaste, formrelevanter Prüfhinweis aus der vollständigen Definition: »ungesüßte und leicht gesüßte Varianten sind umfasst«. Allgemein planbarer, aber nicht lokal garantierter Weg über eine gezielte Filial- oder Bestellprüfung für Nuss- oder Saatenpaste im allgemeinen deutschen Handel.","PLANNED","Cashewmus ist über eine gezielte Filial- oder Bestellprüfung für Nuss- oder Saatenpaste im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Cashewmus | Form: ungesüßte und leicht gesüßte Varianten sind umfasst | Bornheim gezielter Einkauf Deutschland Aufstrich-, Nussmus- oder Feinkostregal",""
"CASSAVA","Maniok","APPLICABLE","Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke.","SPECIALTY_BROAD","Katalogpfad Wurzel- und Knollengemüse → stärkehaltige Zutat oder Sättigungsbeilage → Gemüse. Warengruppe Gemüse oder Pilz, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Tapiokastärke«. Breiter einschlägiger Spezialmarkt über die voneinander unabhängigen Händler Asiatischer Lebensmittelladen – Maniok sowie Asia4Friends – Gemüse.","SPECIALTY","Maniok ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Asiatischer Lebensmittelladen – Maniok sowie Asia4Friends – Gemüse.","REQUIRED","Maniok | Form: nicht Tapiokastärke | Deutschland unabhängige Spezialhändler Gemüse oder Pilz | geprüfte Quellen: Asiatischer Lebensmittelladen – Maniok ; Asia4Friends – Gemüse","EVIDENCE_REQUIRED"
