"concept_code","display_name","review_applicability","product_form_basis","market_class","market_basis","proposed_availability","availability_note","evidence_requirement","evidence_search_terms","review_flags"
"CHICKEN_LIVER","Hähnchenleber","APPLICABLE","Kleine zarte Geflügelleber mit kräftigem, aber milderem Aroma als Rinderleber.","GENERAL_BROAD","Beim Einkauf von „Hähnchenleber“ nutzt Tobias Vorbestellung an einer gut sortierten Fleischtheke oder etablierter deutscher Metzgereiversand.","PLANNED","Hähnchenleber: Beim Einkauf von „Hähnchenleber“ nutzt Tobias Vorbestellung an einer gut sortierten Fleischtheke oder etablierter deutscher Metzgereiversand.","OPTIONAL","Hähnchenleber Kleine zarte Geflügelleber mit kräftigem, aber milderem Aroma als Rinderleber; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Hähnchen / Innereien; Vorbestellung an einer gut sortierten Fleischtheke oder etablierter deutscher Metzgereiversand; gezielter Einkauf Deutschland Wochenvorlauf; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE|RATING_RECONCILED_V2"
"CHICKEN_STOCK","Hühnerbrühe","APPLICABLE","Brühe oder Fond auf Hühnerbasis; selbst gekocht oder als schlichtes Fertigprodukt verwendbar.","GENERAL_LOCAL","Tobias prüft „Hühnerbrühe“ in Rostock über das Brühen-, Fonds- oder Suppenregal eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Hühnerbrühe: Rostocker Bezugsweg über das Brühen-, Fonds- oder Suppenregal eines gewöhnlichen großen Rostocker Supermarkts.","OPTIONAL","Hühnerbrühe Brühe oder Fond auf Hühnerbasis; selbst gekocht oder als schlichtes…; Tobias Rostock Brühe Fond genaue Basis; Brühe oder Fond; Das Brühen-, Fonds- oder Suppenregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CHICKEN_THIGH","Hähnchenschenkel","APPLICABLE","Saftiges dunkles Fleisch vom Hähnchenschenkel; ausgelöst oder mit Knochen und Haut verwendbar.","GENERAL_LOCAL","Beim Einkauf von „Hähnchenschenkel“ nutzt Tobias die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Hähnchenschenkel: gewöhnlicher lokaler Bezugsweg über den Bereich »Hähnchenschenkel«.","OPTIONAL","Hähnchenschenkel Saftiges dunkles Fleisch vom Hähnchenschenkel; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Hähnchen; Die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE"
"CHICKEN_WINGS","Hähnchenflügel","APPLICABLE","Hähnchenflügel mit Haut, Knochen und hohem Kollagenanteil; ganz oder in Gelenkstücke geteilt.","GENERAL_LOCAL","Für „Hähnchenflügel“ wird das Angebot über die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts kontrolliert.","EASY","Hähnchenflügel: gewöhnlicher lokaler Bezugsweg über den Bereich »Hähnchenflügel«.","OPTIONAL","Hähnchenflügel Hähnchenflügel mit Haut, Knochen und hohem Kollagenanteil; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Hähnchen; Die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die geforderte ganze oder körnige Form","TOBIAS_ROSTOCK_PROFILE"
"CHICKPEA_FLOUR","Kichererbsenmehl","APPLICABLE","Fein gemahlene trockene Kichererbsen mit nussigem Geschmack und guter Bindewirkung; nicht Weizenmehl.","GENERAL_BROAD","Für „Kichererbsenmehl“ wird das Angebot über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler kontrolliert.","PLANNED","Kichererbsenmehl: Für „Kichererbsenmehl“ wird das Angebot über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler kontrolliert.","OPTIONAL","Kichererbsenmehl Fein gemahlene trockene Kichererbsen mit nussigem Geschmack und guter…; Tobias Rostock Hülsenfrucht getrocknet vorgegart Sorte; Kichererbsen / Mehl; gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die gemahlene oder pulverisierte Form","TOBIAS_ROSTOCK_PROFILE"
"CHICKPEAS","Kichererbsen","APPLICABLE","Kichererbsen mit nussigem Geschmack und mehlig-cremiger Textur; getrocknet oder vorgegart verwendbar.","GENERAL_LOCAL","Tobias prüft „Kichererbsen“ in Rostock über das Hülsenfrucht-, Konserven- oder Trockensortiment eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Kichererbsen: Rostocker Bezugsweg über das Hülsenfrucht-, Konserven- oder Trockensortiment eines gewöhnlichen großen Rostocker Supermarkts.","OPTIONAL","Kichererbsen Kichererbsen mit nussigem Geschmack und mehlig-cremiger Textur; Tobias Rostock Hülsenfrucht getrocknet vorgegart Sorte; Hülsenfrüchte; Das Hülsenfrucht-, Konserven- oder Trockensortiment eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die getrocknete Produktform","TOBIAS_ROSTOCK_PROFILE"
"CHICORY","Chicorée","APPLICABLE","Chicorée als kompakter, blass getriebener Blattsalat mit charakteristischer Bitterkeit; roh und gegart verwendbar.","GENERAL_LOCAL","Der konkrete Bezug von „Chicorée“ läuft über die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Chicorée: gewöhnlicher lokaler Bezugsweg über den Bereich »Chicorée«.","OPTIONAL","Chicorée Chicorée als kompakter, blass getriebener Blattsalat mit charakteristischer…; Tobias Rostock Gemüse frisch TK genaue Sorte; Blattsalat; Die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CHILI","frische Chili","APPLICABLE","Frische Chili als Fruchtgemüse; trockene, pulverisierte und eingelegte Formen sind damit nicht gemeint.","GENERAL_LOCAL","Tobias sucht „frische Chili“ in Rostock über die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","frische Chili: gewöhnlicher lokaler Bezugsweg über den Bereich »frische Chili«.","OPTIONAL","frische Chili Frische Chili als Fruchtgemüse; trockene, pulverisierte und eingelegte Formen…; Tobias Rostock Gemüse frisch TK genaue Sorte; Fruchtgemüse; Die Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die verlangte frische Form","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"CHILI_CONDIMENTS","Chilisauce oder -paste","APPLICABLE","Offene Vorgabe für verzehrfertige Chilisaucen oder -pasten; Stil, Fermentation und Schärfe bleiben wählbar.","GENERAL_LOCAL","Tobias sucht „Chilisauce oder -paste“ in Rostock über das Saucen-, Essig- oder Feinkostregal eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Chilisauce oder -paste: gewöhnlicher lokaler Bezugsweg über den Bereich »Chilisauce oder -paste«.","OPTIONAL","Chilisauce oder -paste Offene Vorgabe für verzehrfertige Chilisaucen oder -pasten; Tobias Rostock Würzsauce Paste Essig exakte Sorte; fertige Sauce oder Würzpaste; Das Saucen-, Essig- oder Feinkostregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CHILI_CRISP","Chili-Crisp","APPLICABLE","Ölbasierte Chiliwürze mit knusprigen Chili-, Zwiebel- oder Gewürzbestandteilen; nicht bloß Chiliöl.","GENERAL_BROAD","Tobias prüft „Chili-Crisp“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler.","PLANNED","Chili-Crisp: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler.","OPTIONAL","Chili-Crisp Ölbasierte Chiliwürze mit knusprigen Chili-, Zwiebel- oder Gewürzbestandteilen; Tobias Rostock Würzsauce Paste Essig exakte Sorte; Chilisauce oder -paste; gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CHILI_FLAKES","Chiliflocken","APPLICABLE","Getrocknete Chiliflocken mit variabler Sorte, Schärfe und regionaler Würzung; nicht fein gemahlenes Chilipulver.","GENERAL_LOCAL","Für „Chiliflocken“ wird das Angebot über das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts kontrolliert.","EASY","Chiliflocken: gewöhnlicher lokaler Bezugsweg über den Bereich »Chiliflocken«.","OPTIONAL","Chiliflocken Getrocknete Chiliflocken mit variabler Sorte, Schärfe und regionaler Würzung; Tobias Rostock Gewürz ganze gemahlene getrocknete Form; getrocknete Chili; Das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die getrocknete Produktform","TOBIAS_ROSTOCK_PROFILE"
"CHILI_OIL","Chiliöl","APPLICABLE","Mit Chili aromatisiertes Speiseöl, klar oder mit Sediment; nicht automatisch knuspriges Chili-Crisp.","GENERAL_BROAD","Für „Chiliöl“ führt der Rostocker Marktweg über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler.","PLANNED","Chiliöl: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler.","OPTIONAL","Chiliöl Mit Chili aromatisiertes Speiseöl, klar oder mit Sediment; Tobias Rostock Würzsauce Paste Essig exakte Sorte; Chilisauce oder -paste / Speiseöl; gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|RATING_RECONCILED_V2"
"CHILI_POWDER","Chilipulver","APPLICABLE","Reines oder sortentypisches Chilipulver; keine zusammengesetzte Gewürzmischung.","GENERAL_LOCAL","Der konkrete Bezug von „Chilipulver“ läuft über das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Chilipulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Chilipulver«.","OPTIONAL","Chilipulver Reines oder sortentypisches Chilipulver; keine zusammengesetzte Gewürzmischung; Tobias Rostock Gewürz ganze gemahlene getrocknete Form; getrocknete Chili; Das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die gemahlene oder pulverisierte Form","TOBIAS_ROSTOCK_PROFILE"
"CHIPOTLE","Chipotle","APPLICABLE","Geräucherte und getrocknete reife Jalapeño mit mittlerer Schärfe; ganz, gemahlen oder in schlichter Adobo-Konserve verwendbar.","GENERAL_BROAD","Für „Chipotle“ führt der Rostocker Marktweg über gut sortierte Vollsortimenter und etablierte deutsche Gewürzhändler.","PLANNED","Chipotle: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Gewürzhändler.","OPTIONAL","Chipotle Geräucherte und getrocknete reife Jalapeño mit mittlerer Schärfe; Tobias Rostock Gewürz ganze gemahlene getrocknete Form; getrocknete Chili; gut sortierte Vollsortimenter und etablierte deutsche Gewürzhändler; gezielter Einkauf Deutschland Wochenvorlauf; die getrocknete Produktform","TOBIAS_ROSTOCK_PROFILE"
"CHIVES","Schnittlauch","APPLICABLE","Feine hohle Schnittlauchröhrchen mit mildem Zwiebelaroma; nicht Knoblauch-Schnittlauch.","GENERAL_LOCAL","Für „Schnittlauch“ führt der Rostocker Marktweg über die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Schnittlauch: Rostocker Bezugsweg über die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts.","OPTIONAL","Schnittlauch Feine hohle Schnittlauchröhrchen mit mildem Zwiebelaroma; Tobias Rostock frische Kräuter Bund Topf genaue Art; Lauch- und Zwiebelgemüse / Kräuter und Würzblätter; Die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CHOCOLATE","Schokolade","APPLICABLE","Offene Schokoladenfamilie für dunkle, Milch- und weiße Schokolade; Kakaopulver ist nicht umfasst.","GENERAL_LOCAL","Für „Schokolade“ wird das Angebot über das Back-, Süßwaren- oder Brotregal eines gewöhnlichen großen Rostocker Supermarkts kontrolliert.","EASY","Schokolade: gewöhnlicher lokaler Bezugsweg über den Bereich »Schokolade«.","OPTIONAL","Schokolade Offene Schokoladenfamilie für dunkle, Milch- und weiße Schokolade; Tobias Rostock Backware Süßungsmittel exakte Form; Kakao oder Schokolade / Süßware; Das Back-, Süßwaren- oder Brotregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die gemahlene oder pulverisierte Form","TOBIAS_ROSTOCK_PROFILE"
"CHOCOLATE_HAGELSLAG","Schoko-Hagelslag","APPLICABLE","Niederländische Schokoladenstreusel insbesondere als Brotbelag; nicht beliebige Backdekoration und nicht Frucht-, Anis- oder andere Hagelslag-Varianten.","GENERAL_BROAD","Für „Schoko-Hagelslag“ führt der Rostocker Marktweg über gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler.","PLANNED","Schoko-Hagelslag: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler.","OPTIONAL","Schoko-Hagelslag Niederländische Schokoladenstreusel insbesondere als Brotbelag; Tobias Rostock Backware Süßungsmittel exakte Form; Schokolade; gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CHORIZO","Chorizo","APPLICABLE","Kräftig gewürzte Wurst der Chorizo-Familie; frische mexikanische und gereifte iberische Formen sind mögliche Ausprägungen.","GENERAL_LOCAL","Chorizo: Die gereifte spanische Chorizo Picant im REWE-Wurstsortiment ergänzt die bereits belegten regulären Einkaufswege. der Bestand am gewählten Rostocker Standort bleibt vor dem Einkauf zu prüfen.","EASY","Chorizo: Die gereifte spanische Chorizo Picant im REWE-Wurstsortiment ergänzt die bereits belegten regulären Einkaufswege. der Bestand am gewählten Rostocker Standort bleibt vor dem Einkauf zu prüfen.","OPTIONAL","Chorizo Picant gereift spanisch REWE ElPozo Wurstsortiment; Tobias Rostock konkrete Produktseite Bestand Logistik 2026-09-04","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"CIDER","Cider","APPLICABLE","Vergorener Apfelwein, still oder perlend und trocken bis süß; nicht Apfelsaft oder Apfelessig.","GENERAL_BROAD","Cider: Das REWE-Kettenlisting Kelterei Heil Bio Apfel Cidre weist vergorenen Apfelwein mit 4,5 Prozent Alkohol aus; Tobias kann die konkrete Rostocker Standortverfügbarkeit im Getränkesortiment vorab prüfen.","PLANNED","Cider: Das REWE-Kettenlisting Kelterei Heil Bio Apfel Cidre weist vergorenen Apfelwein mit 4,5 Prozent Alkohol aus; Tobias kann die konkrete Rostocker Standortverfügbarkeit im Getränkesortiment vorab prüfen.","OPTIONAL","Kelterei Heil Bio Apfel Cidre trocken | REWE Apfelwein Cider | Rostock Standort Bestand","TOBIAS_ROSTOCK_PROFILE|RATING_RECONCILED_V2"
"CILANTRO","Koriandergrün","APPLICABLE","Frisches Blattgrün des Korianders mit markant zitrisch-würzigem Aroma; nicht Koriandersaat.","GENERAL_LOCAL","Die Beschaffung von „Koriandergrün“ erfolgt in Rostock über die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Koriandergrün: gewöhnlicher lokaler Bezugsweg über den Bereich »Koriandergrün«.","OPTIONAL","Koriandergrün Frisches Blattgrün des Korianders mit markant zitrisch-würzigem Aroma; Tobias Rostock frische Kräuter Bund Topf genaue Art; Kräuter und Würzblätter; Die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die verlangte frische Form","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"CINNAMON","Zimt","APPLICABLE","Getrocknete Zimtrinde als Stange oder gemahlen; Ceylon- und Cassia-Typen sind umfasst.","GENERAL_LOCAL","Tobias sucht „Zimt“ in Rostock über das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Zimt: gewöhnlicher lokaler Bezugsweg über den Bereich »Zimt«.","OPTIONAL","Zimt Getrocknete Zimtrinde als Stange oder gemahlen; Tobias Rostock Gewürz ganze gemahlene getrocknete Form; Gewürz oder trockenes Würzmittel; Das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die getrocknete Produktform","TOBIAS_ROSTOCK_PROFILE"
"CITRUS_FRUIT","Zitrusfrucht","APPLICABLE","Offene Vorgabe für Zitrusfrüchte; Saft, Fruchtfleisch und unbehandelte Schale können je nach Wahl genutzt werden.","GENERAL_LOCAL","Für „Zitrusfrucht“ wird das Angebot über die Obstabteilung eines gewöhnlichen großen Rostocker Supermarkts kontrolliert.","EASY","Zitrusfrucht: gewöhnlicher lokaler Bezugsweg über den Bereich »Zitrusfrucht«.","OPTIONAL","Zitrusfrucht Offene Vorgabe für Zitrusfrüchte; Saft, Fruchtfleisch und unbehandelte Schale…; Tobias Rostock Obst frisch TK genaue Sorte; Obst; Die Obstabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"CLAMS","Venusmuscheln","APPLICABLE","Venusmuscheln beziehungsweise vergleichbare kleine essbare Muscheln; frisch, tiefgekühlt oder ausgelöst verwendbar.","GENERAL_BROAD","Deutsche See – frische Venusmuscheln belegt: Deutsche See führt frische, von Hand gesammelte Venusmuscheln mit 50 bis 60 Tieren je Korb aktuell verfügbar und liefert sie gekühlt zum Wunschtermin. Der Bezug erfolgt über Deutschland und Österreich; gekühlte GO!-Express-Lieferung zum Wunschtermin; maßgeblich ist CHILLED_SHIPPING. Der Nachweis gilt für lebende frische Venusmuscheln; Tagesbestand und kurze Haltbarkeit müssen unmittelbar vor dem Termin kontrolliert werden.","PLANNED","Venusmuscheln: Deutsche See führt frische, von Hand gesammelte Venusmuscheln mit 50 bis 60 Tieren je Korb aktuell verfügbar und liefert sie gekühlt zum Wunschtermin.","REQUIRED","Venusmuscheln frisch Deutsche See verfügbar gekühlte Wunschlieferung Bornheim Rostock | Tobias Rostock | Deutsche See – frische Venusmuscheln | IN_STOCK CHILLED_SHIPPING","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE|RESEARCH_REQUIRED"
"CLOUDBERRY","Moltebeere","APPLICABLE","Moltebeeren (Rubus chamaemorus), frisch oder ungesüßt tiefgekühlt. Nicht gesüßte Moltebeerkonfitüre, Likör oder lediglich Moltebeer-Aroma.","NICHE_IMPORT","Tobias prüft „Moltebeere“ in Rostock über Schweden-Markt – Beeren tiefgekühlt, wobei die Evidenz eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Tiefkühlversand ausweist.","DIFFICULT","Moltebeere: Rostocker Bezugsweg über Schweden-Markt – Beeren tiefgekühlt; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Tiefkühlversand.","REQUIRED","Moltebeere Moltebeeren (Rubus chamaemorus), frisch oder ungesüßt tiefgekühlt; Tobias Rostock Obst frisch TK genaue Sorte; Beeren; Schweden-Markt – Beeren tiefgekühlt; Bestand Produktform Versandlogistik; die zugelassene Frisch- oder Tiefkühlform","TOBIAS_ROSTOCK_PROFILE|FORM_OR_LOGISTICS_RISK|FORM_SENSITIVE|RESEARCH_REQUIRED"
