"evidence_id","checked_on","concept_code","product_form","market_scope","market_breadth","person_relevance","supported_rating","evidence_role","source_name","url","availability_status","shipping_scope","logistics","search_terms","finding","limitations"
"AV2N-A-0027","2026-09-04","BLOOD_SAUSAGE","Wurstfamilie mit Blut als prägendem Bestandteil; Gewürzung, Getreideanteil und Konsistenz können regional variieren.","GERMANY","GENERAL_LOCAL","Georgia|Tobias","EASY","EXACT_ROUTE","REWE - Hausmacher Blutwurst 180 g","https://www.rewe.de/shop/p/hausmacher-blutwurst-180g/2953565","VARIABLE_STOCK","REWE market-dependent chilled delivery or pickup in Germany","CHILLED_SHIPPING","BLOOD_SAUSAGE Wurstfamilie mit Blut als prägendem Bestandteil; Gewürzung, Getreideanteil und Konsistenz können regional variieren. REWE - Hausmacher Blutwurst 180 g Bestand Versand Produktform 2026-09-04","Die konkrete REWE-Seite bietet abgepackte Hausmacher-Blutwurst mit Blut als praegendem Bestandteil im regulaeren Wurstsortiment; Gewuerzung und Konsistenz bleiben innerhalb der offenen Familie.","Regionaler Marktbestand und konkrete Rezeptur koennen wechseln; Kuehlung ist erforderlich."
"AV2N-A-0028","2026-09-04","BONE_MARROW","Fettreiches Mark aus großen Rinderknochen; zum Rösten, Auslassen oder Aromatisieren von Saucen und Brühen.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","MeinMetzger – Markknochen","https://meinmetzger.de/index.php/markknochen.html","IN_STOCK","GERMANY","CHILLED_SHIPPING","Rinder Markknochen gesägt Knochenmark MeinMetzger Preis Kühlversand Deutschland Georgia|Tobias","Die konkrete Seite führt gesägte Rinder-Markknochen mit sichtbarem Preis und Warenkorb; damit ist das zum Rösten oder Auslassen benötigte Knochenmark formgenau belegt. Die Route stützt PLANNED für Georgia|Tobias ohne Kultur- oder Nischenimportabhängigkeit.","Das Naturprodukt kann in Größe und Markanteil variieren; Bestellbarkeit und gekühlte Zustellung wurden am 2026-09-04 geprüft."
"AV2N-A-0029","2026-09-04","BROKEN_RICE","Reiskörner, die bei Ernte oder Verarbeitung gebrochen wurden und dadurch kleiner sowie schneller garend sind. Gemeint ist das Kornprodukt, nicht ein fertig belegtes Cơm-tấm-Gericht.","GERMANY","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","MARKET_BREADTH","King Kao – Bruchreis 20 kg","https://www.king-kao.de/20-kg-bruchreis","IN_STOCK","GERMANY","STANDARD_SHIPPING","Bruchreis Reiskörner, die bei Ernte oder Verarbeitung gebrochen wurden und dadurch kleiner sowie schneller garend sind. Gemeint ist das Kornprodukt, nicht ein fertig belegtes Cơm-tấm… kaufen Deutschland Georgia Tobias Bestand Versand","King Kao – Bruchreis 20 kg führt Bruchreis als 20-kg-Gebinde mit 1–3 Tagen Lieferzeit; die Quelle passt damit zu Bruchreis in der festgelegten Form „Reiskörner, die bei Ernte oder Verarbeitung gebrochen wurden und dadurch kleiner sowie schneller garend sind. Erste Direktdomain für BROKEN_RICE: Der Befund ist dem breiten einschlägigen Spezialmarkt für Georgia|Tobias zugeordnet; Quellenbegrenzungen bleiben ausdrücklich sichtbar.","Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0030","2026-09-04","BROKEN_RICE","Reiskörner, die bei Ernte oder Verarbeitung gebrochen wurden und dadurch kleiner sowie schneller garend sind. Gemeint ist das Kornprodukt, nicht ein fertig belegtes Cơm-tấm-Gericht.","GERMANY","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","MARKET_BREADTH","Asia Foodstore – Royal Thai Duft-Bruchreis","https://asia-foodstore.de/royal-thai-duft-bruchreis-1kg","IN_STOCK","GERMANY","STANDARD_SHIPPING","Bruchreis Reiskörner, die bei Ernte oder Verarbeitung gebrochen wurden und dadurch kleiner sowie schneller garend sind. Gemeint ist das Kornprodukt, nicht ein fertig belegtes Cơm-tấm… kaufen Deutschland Georgia Tobias Bestand Versand","Asia Foodstore – Royal Thai Duft-Bruchreis führt Bruchreis als 1-kg-Packung mit 2–4 Tagen Lieferzeit; die Quelle passt damit zu Bruchreis in der festgelegten Form „Reiskörner, die bei Ernte oder Verarbeitung gebrochen wurden und dadurch kleiner sowie schneller garend sind. Zweite unabhängige Direktdomain für BROKEN_RICE: Der Befund ist dem breiten einschlägigen Spezialmarkt für Georgia|Tobias zugeordnet; Quellenbegrenzungen bleiben ausdrücklich sichtbar.","Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0031","2026-09-04","BRUNOST","Norwegisches braunes Molkeprodukt mit charakteristisch süßlich-karamelligem Geschmack, der durch starkes Einkochen von Molke und Milchbestandteilen entsteht. Kuh- und Ziegenmilchanteile können je nach Variante variieren. Nicht mit gewöhnlichem Ziegenkäse oder Karamellaufstrich gleichsetzen.","GERMANY_EU","NICHE_IMPORT","Georgia|Tobias","DIFFICULT","ROUTE_LIMITATION","Gouda Käse Shop – Gjetost/Brunost","https://www.goudakaeseshop.de/gjetost-gudbrandsdalen-kase-aus-norwegen.html","REGULAR_RANGE","GERMANY","CHILLED_SHIPPING","Brunost Norwegisches braunes Molkeprodukt mit charakteristisch süßlich-karamelligem Geschmack, der durch starkes Einkochen von Molke und Milchbestandteilen entsteht. Kuh- und Ziege… kaufen Deutschland Georgia Tobias Bestand Versand","Gouda Käse Shop – Gjetost/Brunost führt norwegischen Gjetost/Brunost als konkrete Käseware; die Quelle passt damit zu Brunost in der festgelegten Form „Norwegisches braunes Molkeprodukt mit charakteristisch süßlich-karamelligem Geschmack, der durch starkes Einkochen von Molke und Milchbestandteilen entsteht. ROUTE_LIMITATION für Georgia|Tobias/BRUNOST: Produktform, Einzelbestand, Kühlung, Saison oder Import halten den positiven Weg eng beziehungsweise fragil.","Aktueller Versand- und Kühlstatus bleibt bestandsabhängig. Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0032","2026-09-04","CALVADOS","Französischer Apfel- beziehungsweise Apfel-Birnen-Brand nach Calvados-Art; nicht Cider, Apfellikör oder generischer Obstbrand.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","Conalco – Papidoux Calvados Fine","https://www.conalco.de/papidoux-calvados-fine-0-7l-40-vol","IN_STOCK","Germany-wide shipping subject to age controls","STANDARD_SHIPPING","Papidoux Calvados Fine geografische Angabe Normandie Apfelbrand Conalco Lagerbestand Deutschland","Conalco weist Papidoux Calvados Fine am 2026-09-04 als echten Calvados aus normannischen Äpfeln mit geografischer Angabe, 23 Flaschen Lagerbestand und 1–3 Tagen Lieferzeit aus. Damit ist für beide Personen ein konkreter deutscher Versandweg belegt, ohne Cider oder generischen Obstbrand gleichzusetzen.","Die Seite belegt eine Apfel-Variante, nicht jede zulässige Apfel-Birnen-Ausführung. Altersprüfung und Einzelbestand bleiben bestellzeitabhängig; kein spontaner lokaler Kauf wird daraus abgeleitet."
"AV2N-A-0033","2026-09-05","CARP","Karpfen als frischer oder tiefgekühlter Süßwasserfisch; Zuschnitt und Zubereitungsform bleiben offen.","GERMANY","NICHE_IMPORT","Georgia|Tobias","DIFFICULT","EXACT_ROUTE","Fischkaufhaus – Karpfen-Kategorie","https://www.fischkaufhaus.de/28-karpfen","VARIABLE_STOCK","Deutschland; 24-Stunden-Express beziehungsweise Wunschliefertermin","CHILLED_SHIPPING","Karpfen frisch tiefgekühlt Fischkaufhaus verfügbar 24 Stunden Express Bornheim Rostock","Die Karpfen-Kategorie nennt verfügbare Treffer, doch die formgenauen direkten Steak- und Filetseiten melden aktuell nicht lieferbar; ein stabiler breiter Fischversandweg ist nicht reproduzierbar.","Saisonale Wiederkehr und ein Kategorienfilter ersetzen keinen aktuellen positiven Direktartikel; der ergänzende Tourenversand AV2N-P-0003 bleibt durch Mindestbestellwert, Termine und Tiefkühlung eng."
"AV2N-A-0034","2026-09-04","CASSAVA","Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke.","GERMANY","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","MARKET_BREADTH","Asiatischer Lebensmittelladen – Maniok","https://www.asiatischer-lebensmittelladen.de/produkt/frisches-obst-gemuese/gemuese/maniok/","IN_STOCK","GERMANY","FRESH_SHIPPING","Maniok Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke. kaufen Deutschland Georgia Tobias Bestand Versand","Asiatischer Lebensmittelladen – Maniok führt frische Maniokwurzel; Frischeversand nur mittwochs; die Quelle passt damit zu Maniok in der festgelegten Form „Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke.“. Erste Direktdomain für CASSAVA: Der Befund ist dem breiten einschlägigen Spezialmarkt für Georgia|Tobias zugeordnet; Quellenbegrenzungen bleiben ausdrücklich sichtbar.","Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0035","2026-09-04","CASSAVA","Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke.","GERMANY","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","MARKET_BREADTH","Asia4Friends – Gemüse","https://asia4friends.de/gemuese","VARIABLE_STOCK","GERMANY","FRESH_SHIPPING","Maniok Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke. kaufen Deutschland Georgia Tobias Bestand Versand","Asia4Friends – Gemüse führt internationales Frischgemüsesortiment; die Quelle passt damit zu Maniok in der festgelegten Form „Stärkereiche Maniokwurzel, die nur geschält und ausreichend gegart verwendet wird; nicht Tapiokastärke.“. Zweite unabhängige Direktdomain für CASSAVA: Der Befund ist dem breiten einschlägigen Spezialmarkt für Georgia|Tobias zugeordnet; Quellenbegrenzungen bleiben ausdrücklich sichtbar.","Exakte Maniokwurzel und Versandtag sind bestandsabhängig. Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0036","2026-09-04","CATFISH","Wels als festfleischiger Süßwasserfisch; Art und Zuschnitt bleiben offen.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","Ahrenhorster – frisches Wallerfilet ohne Haut und Bauch","https://ahrenhorster.de/produkt/frisches-wallerfilet-ohne-haut-ohne-bauch-vorratsbox/","IN_STOCK","Deutschland; Wunschtermin per DPD Food Express, Verarbeitung am Vortag","CHILLED_SHIPPING","Wallerfilet Silurus glanis frisch Ahrenhorster DPD Food Express Bornheim Rostock","Ahrenhorster bietet frisches Wallerfilet aus deutscher Aquakultur im Warenkorb an, verarbeitet es am Vortag und verschickt die vakuumierten Filets mit Kühlpacks per DPD Food Express.","Belegt ist enthäutetes Filet in einer Vorratsbox ab zwei Kilogramm, nicht jeder offene Welszuschnitt; Liefertermine bleiben bestellabhängig."
"AV2N-A-0037","2026-09-04","CAVA","Schaumwein der geschützten Ursprungsbezeichnung Cava, überwiegend in Spanien nach traditioneller Flaschengärung erzeugt; Süßegrad und Reife können variieren. Nicht generischer Schaumwein, Champagner oder Prosecco.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","vomFASS – Cava Brut Reserva Stars","https://www.vomfass.de/products/cava-brut-reserva-stars","IN_STOCK","Germany-wide shipping subject to age controls","STANDARD_SHIPPING","vomFASS Cava Brut Reserva Stars Perelada traditionelle Flaschengärung auf Lager Deutschland","Die offizielle Händlerseite kennzeichnet Cava Brut Reserva Stars aus Perelada als Cava Reserva, am 2026-09-04 auf Lager und in 1–3 Werktagen lieferbar; vomFASS versendet innerhalb Deutschlands. Das belegt für beide Profile die geschützte Cava-Ware statt eines beliebigen Schaumweins.","Belegt ist die konkrete Brut-Reserva-Ausführung; andere Süßegrade und Reifestufen bleiben optional. Altersprüfung und aktueller Lagerstand sind vor Bestellung erneut zu prüfen."
"AV2N-A-0038","2026-09-04","CHANTERELLE","Pfifferlinge mit festem Biss und pfeffrig-fruchtigem Waldpilzaroma; frisch, tiefgekühlt oder getrocknet verwendbar.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","REWE - Pfifferlinge frisch 400 g","https://www.rewe.de/shop/p/pfifferlinge-frisch-400g/1398677","VARIABLE_STOCK","REWE market-dependent fresh delivery or pickup in Germany","FRESH_SHIPPING","CHANTERELLE Pfifferlinge mit festem Biss und pfeffrig-fruchtigem Waldpilzaroma; frisch, tiefgekühlt oder getrocknet verwendbar. REWE - Pfifferlinge frisch 400 g Bestand Versand Produktform 2026-09-04","Die REWE-Produktseite nennt frische Pfifferlinge als 400-g-Ware mit standortbezogener Bestellung; damit ist eine der zugelassenen Pfifferlingsformen im allgemeinen Frischehandel konkret planbar.","Frische Pfifferlinge sind saison- und marktbestandabhaengig und muessen zeitnah verarbeitet werden."
"AV2N-A-0039","2026-09-05","CHERVIL","Frischer Kerbel als fein-aromatisches Küchenkraut. Nicht Kerbelwurzel und nicht getrocknete Kräutermischung.","GERMANY","NICHE_IMPORT","Georgia|Tobias","DIFFICULT","EXACT_ROUTE","REWE - Kerbel im Bund aus der Region 15 g","https://www.rewe.de/shop/p/kerbel-im-bund-aus-der-region-15g/8306140","VARIABLE_STOCK","REWE market-dependent fresh delivery or pickup in Germany","FRESH_SHIPPING","CHERVIL Frischer Kerbel als fein-aromatisches Küchenkraut. Nicht Kerbelwurzel und nicht getrocknete Kräutermischung. REWE - Kerbel im Bund aus der Region 15 g Bestand Versand Produktform 2026-09-04","REWE listet frischen Bundkerbel grundsätzlich, zeigt Preis und Bestand jedoch erst marktbezogen; ein aktuell stabiler allgemeiner Lebensmittelweg ist nicht belegt.","Frisches Blattkraut ist ernte- und standortabhängig; der einzige positive Nachweis AV2N-P-0005 ist eine empfindliche Topfpflanze aus einer einzelnen Gärtnerei."
"AV2N-A-0040","2026-09-04","CHESTNUT","Stärkereiche Esskastanien mit süßlich-nussigem Geschmack; gegart, vakuumiert oder als ungesüßtes Püree verwendbar.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","REWE - Bio Maronen gekocht und geschaelt 100 g","https://www.rewe.de/shop/p/rewe-bio-maronen-100g/1026287","VARIABLE_STOCK","REWE market-dependent delivery or pickup in Germany","STANDARD_LOCAL","CHESTNUT Stärkereiche Esskastanien mit süßlich-nussigem Geschmack; gegart, vakuumiert oder als ungesüßtes Püree verwendbar. REWE - Bio Maronen gekocht und geschaelt 100 g Bestand Versand Produktform 2026-09-04","Die konkrete REWE-Seite fuehrt gekochte und geschaelte Maronen als haltbare Packung; diese gegarte Form liegt ausdruecklich innerhalb der offenen Esskastanien-Definition.","Die Verfuegbarkeit bleibt vom gewaehlten Markt abhaengig; der Beleg betrifft gegarte Maronen, nicht frische Saisonware oder Pueree."
"AV2N-A-0041","2026-09-04","CHICKEN_FEET","Küchenfertig gereinigte Hühnerfüße mit hohem Haut-, Sehnen- und Knorpelanteil; frisch oder tiefgekühlt verwendbar. Nicht bereits marinierte, eingelegte oder vollständig zubereitete Snackprodukte.","GERMANY","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","MARKET_BREADTH","AsianBrand – Hühnerfüße tiefgefroren","https://asianbrand.de/products/huhnerfusse-tiefgefroren-qian-sui-wang","REGULAR_RANGE","GERMANY","FROZEN_SHIPPING","Hühnerfüße Küchenfertig gereinigte Hühnerfüße mit hohem Haut-, Sehnen- und Knorpelanteil; frisch oder tiefgekühlt verwendbar. Nicht bereits marinierte, eingelegte oder vollständig zub… kaufen Deutschland Georgia Tobias Bestand Versand","AsianBrand – Hühnerfüße tiefgefroren führt gereinigte Hühnerfüße als Tiefkühlware; Versand kann angetaut eintreffen; die Quelle passt damit zu Hühnerfüße in der festgelegten Form „Küchenfertig gereinigte Hühnerfüße mit hohem Haut-, Sehnen- und Knorpelanteil; frisch oder tiefgekühlt verwendbar. Erste Direktdomain für CHICKEN_FEET: Der Befund ist dem breiten einschlägigen Spezialmarkt für Georgia|Tobias zugeordnet; Quellenbegrenzungen bleiben ausdrücklich sichtbar.","Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0042","2026-09-04","CHICKEN_FEET","Küchenfertig gereinigte Hühnerfüße mit hohem Haut-, Sehnen- und Knorpelanteil; frisch oder tiefgekühlt verwendbar. Nicht bereits marinierte, eingelegte oder vollständig zubereitete Snackprodukte.","GERMANY","SPECIALTY_BROAD","Georgia|Tobias","SPECIALTY","MARKET_BREADTH","Asia Moin – Hühnerfüße","https://asiamoin.com/produkt-schlagwort/huehnerfuesse/","VARIABLE_STOCK","GERMANY","FROZEN_SHIPPING","Hühnerfüße Küchenfertig gereinigte Hühnerfüße mit hohem Haut-, Sehnen- und Knorpelanteil; frisch oder tiefgekühlt verwendbar. Nicht bereits marinierte, eingelegte oder vollständig zub… kaufen Deutschland Georgia Tobias Bestand Versand","Asia Moin – Hühnerfüße führt eigene Händler-Schlagwortseite für Hühnerfüße; die Quelle passt damit zu Hühnerfüße in der festgelegten Form „Küchenfertig gereinigte Hühnerfüße mit hohem Haut-, Sehnen- und Knorpelanteil; frisch oder tiefgekühlt verwendbar. Zweite unabhängige Direktdomain für CHICKEN_FEET: Der Befund ist dem breiten einschlägigen Spezialmarkt für Georgia|Tobias zugeordnet; Quellenbegrenzungen bleiben ausdrücklich sichtbar.","Bestand und konkrete Reinigung müssen je Produkt geprüft werden. Momentaufnahme vom 2026-09-04; keine repräsentative Vollerhebung aller deutschen Händler."
"AV2N-A-0043","2026-09-04","CHORIZO","Kräftig gewürzte Wurst der Chorizo-Familie; frische mexikanische und gereifte iberische Formen sind mögliche Ausprägungen.","GERMANY","GENERAL_LOCAL","Georgia|Tobias","EASY","EXACT_ROUTE","REWE - ElPozo Chorizo Picant 200 g","https://www.rewe.de/shop/p/elpozo-chorizo-picant-200g/7243695","VARIABLE_STOCK","REWE market-dependent delivery or pickup in Germany","STANDARD_LOCAL","CHORIZO Kräftig gewürzte Wurst der Chorizo-Familie; frische mexikanische und gereifte iberische Formen sind mögliche Ausprägungen. REWE - ElPozo Chorizo Picant 200 g Bestand Versand Produktform 2026-09-04","Die REWE-Produktseite fuehrt eine gereifte spanische Chorizo Picant im regulaeren Wurstsortiment; sie belegt eine zulaessige iberische Auspraegung der offen definierten Chorizo-Familie.","Die Seite traegt die gereifte iberische Form, nicht jede frische mexikanische Variante; Bestand ist marktbezogen."
"AV2N-A-0044","2026-09-04","CIDER","Vergorener Apfelwein, still oder perlend und trocken bis süß; nicht Apfelsaft oder Apfelessig.","GERMANY","GENERAL_BROAD","Georgia|Tobias","PLANNED","EXACT_ROUTE","REWE – Kelterei Heil Bio Apfel Cidre trocken 0,75 l","https://www.rewe.de/shop/p/kelterei-heil-bio-apfel-cidre-trocken-0-75l/1490914","REGULAR_RANGE","GERMANY","STANDARD_LOCAL","Kelterei Heil Bio Apfel Cidre trocken REWE Apfelwein Cider Produktseite Standort Bestand Georgia Tobias","Die offizielle REWE-Produktseite ordnet Kelterei Heil Bio Apfel Cidre der Kategorie Apfelwein und Cider zu und nennt Bio-Apfelwein, Apfelsaft sowie 4,5 Prozent Alkohol; damit ist vergorener Apfel-Cider in der festgelegten Form über eine allgemeine Handelskette konkret planbar.","Preis und konkreter Filialbestand hängen vom gewählten Standort ab; Georgia und Tobias müssen die jeweilige REWE-Verfügbarkeit vor dem Einkauf prüfen."
