concept_code	display_name	review_applicability	cooking_novelty	availability_georgia	availability_tobias	availability_note_georgia	availability_note_tobias	novelty_approval_origin	availability_georgia_approval_origin	availability_tobias_approval_origin	availability_note_georgia_approval_origin	availability_note_tobias_approval_origin	overall_approval_origin	final_acceptance_status	base_draw_weight_review	source_provenance	catalog_commit	review_version
CIDER	Cider	APPLICABLE	3	PLANNED	PLANNED	Cider: Das konkrete REWE-Kettenlisting für Kelterei Heil Bio Apfel Cidre weist vergorenen Apfelwein mit 4,5 Prozent Alkohol aus; Georgia kann den Standortbestand im Raum Bornheim vor dem Getränkeeinkauf prüfen.	Cider: Das REWE-Kettenlisting Kelterei Heil Bio Apfel Cidre weist vergorenen Apfelwein mit 4,5 Prozent Alkohol aus; Tobias kann die konkrete Rostocker Standortverfügbarkeit im Getränkesortiment vorab prüfen.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CILANTRO	Koriandergrün	APPLICABLE	1	EASY	EASY	Koriandergrün: gewöhnlicher lokaler Bezugsweg über den Bereich »frische Kräuterabteilung«.	Koriandergrün: gewöhnlicher lokaler Bezugsweg über den Bereich »Koriandergrün«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CINNAMON	Zimt	APPLICABLE	1	EASY	EASY	Zimt: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	Zimt: gewöhnlicher lokaler Bezugsweg über den Bereich »Zimt«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CITRUS_FRUIT	Zitrusfrucht	APPLICABLE	1	EASY	EASY	Zitrusfrucht: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Zitrusfrucht: gewöhnlicher lokaler Bezugsweg über den Bereich »Zitrusfrucht«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CLAMS	Venusmuscheln	APPLICABLE	2	PLANNED	PLANNED	Venusmuscheln: Deutsche See führt frische, von Hand gesammelte Venusmuscheln mit 50 bis 60 Tieren je Korb aktuell verfügbar und liefert sie gekühlt zum Wunschtermin.	Venusmuscheln: Deutsche See führt frische, von Hand gesammelte Venusmuscheln mit 50 bis 60 Tieren je Korb aktuell verfügbar und liefert sie gekühlt zum Wunschtermin.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CLOUDBERRY	Moltebeere	APPLICABLE	3	DIFFICULT	DIFFICULT	Moltebeere: Nur der schmale Händlerweg über Schweden-Markt – Beeren tiefgekühlt ist positiv belegt; Tiefkühlversand begrenzt Form, Bestand oder Logistik.	Moltebeere: Rostocker Bezugsweg über Schweden-Markt – Beeren tiefgekühlt; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Tiefkühlversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CLOUDBERRY_PRESERVES	Moltebeerkonfitüre/-kompott	APPLICABLE	3	DIFFICULT	DIFFICULT	Moltebeerkonfitüre/-kompott: Nur der schmale Händlerweg über Arctic Delice – Berry Products ist positiv belegt; Standardversand begrenzt Form, Bestand oder Logistik.	Moltebeerkonfitüre/-kompott: Rostocker Bezugsweg über Arctic Delice – Berry Products; dokumentiert sind beim Abruf verfügbaren Bestand und Standardversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CLOVES	Gewürznelken	APPLICABLE	2	EASY	EASY	Gewürznelken: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	Gewürznelken: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürznelken«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCKLES	Herzmuscheln	APPLICABLE	3	DIFFICULT	DIFFICULT	Für echte Herzmuscheln ist aktuell kein positiver formgenauer Endkundenweg belegt; andere Muschelarten zählen nicht als Ersatz.	Für echte Herzmuscheln ist aktuell kein positiver formgenauer Endkundenweg belegt; andere Muschelarten zählen nicht als Ersatz.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_2	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCOA_POWDER	Kakaopulver	APPLICABLE	1	EASY	EASY	Kakaopulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Backzutaten-, Süßwaren- oder Kakaoregal«.	Kakaopulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Kakaopulver«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCOA_PRODUCTS	Kakao oder Schokolade	APPLICABLE	2	EASY	EASY	Kakao oder Schokolade: gewöhnlicher lokaler Bezugsweg über den Bereich »Backzutaten-, Süßwaren- oder Kakaoregal«.	Kakaopulver und Schokoladenprodukte gehören in gewöhnlichen großen Rostocker Supermärkten zum regulären Back- und Süßwarenregal.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT	Kokosnuss	APPLICABLE	2	PLANNED	PLANNED	Kokosnuss ist über eine konkrete Vorbestellung oder Bestandsabfrage für Kokoszubereitung im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Kokosnuss: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Frucht- oder Frischehändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_CREAM	Kokoscreme	APPLICABLE	2	PLANNED	PLANNED	Kokoscreme ist über eine reguläre Onlinebestellung im allgemeinen Handel mit formgenauer Artikelsuche im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Kokoscreme: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Händler für Kokosprodukte.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_FLAKES	Kokosraspeln	APPLICABLE	1	EASY	EASY	Kokosraspeln: gewöhnlicher lokaler Bezugsweg über den Bereich »Asia-, Konserven- oder Kochzutatenregal«.	Kokosraspeln: Rostocker Bezugsweg über das international ausgerichtete Kochzutatenregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_MILK	Kokosmilch	APPLICABLE	1	EASY	EASY	Kokosmilch: gewöhnlicher lokaler Bezugsweg über den Bereich »Asia-, Konserven- oder Kochzutatenregal«.	Kokosmilch: Rostocker Bezugsweg über das international ausgerichtete Kochzutatenregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_OIL	Kokosöl	APPLICABLE	1	EASY	EASY	Kokosöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Öl- und Kochfettregal«.	Kokosöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Kokosöl«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_PRODUCTS	Kokoszutat	APPLICABLE	2	EASY	EASY	Kokoszutat: gewöhnlicher lokaler Bezugsweg über den Bereich »Asia-, Backzutaten- oder Konservenregal«.	Kokoszutat: gewöhnlicher lokaler Bezugsweg über den Bereich »Kokoszutat«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_VINEGAR	Kokosessig	APPLICABLE	3	SPECIALTY	SPECIALTY	Kokosessig wird von unabhängig breit sortierten Asia-Händlern als reguläre haltbare Flaschenware geführt; neutraler Branntweinessig mit Aroma zählt nicht.	Kokosessig wird von unabhängig breit sortierten Asia-Händlern als reguläre haltbare Flaschenware geführt; neutraler Branntweinessig mit Aroma zählt nicht.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COCONUT_WATER	Kokoswasser	APPLICABLE	3	EASY	EASY	Kokoswasser: gewöhnlicher lokaler Bezugsweg über den Bereich »Saft-, Wasser- oder internationales Getränkeregal«.	Kokoswasser: Rostocker Bezugsweg über Saft-, Wasser- oder internationales Getränkeregal gewöhnlicher großer Rostocker Supermärkte.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_6	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COD	Kabeljau	APPLICABLE	1	EASY	EASY	Kabeljau: gewöhnlicher lokaler Bezugsweg über den Bereich »Fischkühlung, Fischtheke oder Tiefkühlabteilung«.	Kabeljau: Rostocker Bezugsweg über die Fischkühlung, Tiefkühltruhe oder Fischtheke eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COFFEE	Kaffee	APPLICABLE	4	EASY	EASY	Kaffee: Breiter allgemeiner Supermarkt- und Discounterstandard.	Kaffee: Breiter allgemeiner Supermarkt- und Discounterstandard.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|NOVELTY_REFERENCE_ANCHOR_HUMAN|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COGNAC	Cognac	APPLICABLE	3	PLANNED	PLANNED	Cognac: Geografisch echter Cognac über allgemeinen Spirituosenversand; Conalco führt Landy Cognac XO No. 1 lagernd und kurzfristig deutschlandweit lieferbar.	Cognac: Geografisch echter Cognac im allgemeinen Spirituosenversand; Conalco listet Landy Cognac XO No. 1 lagernd und deutschlandweit lieferbar.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COM_ME	Mẻ oder Cơm mẻ	APPLICABLE	4	UNAVAILABLE	UNAVAILABLE	Mẻ oder Cơm mẻ: Kein realistischer wiederholbarer deutscher oder sinnvoller EU-Endkundenweg für die exakte fermentierte Reiswürze.	Mẻ oder Cơm mẻ: Kein realistischer wiederholbarer deutscher oder sinnvoller EU-Endkundenweg für die exakte fermentierte Reiswürze.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|NOVELTY_REFERENCE_ANCHOR_HUMAN|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CONDENSED_MILK	gezuckerte Kondensmilch	APPLICABLE	2	EASY	EASY	gezuckerte Kondensmilch: gewöhnlicher lokaler Bezugsweg über den Bereich »Molkereikühlregal«.	gezuckerte Kondensmilch: gewöhnlicher lokaler Bezugsweg über den Bereich »gezuckerte Kondensmilch«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CONFECTIONERY	Süßware	NOT_APPLICABLE_STRUCTURE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE			HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	NOT_APPLICABLE	NOT_APPLICABLE	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|STRUCTURE_DECISION_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COOKED_HAM	Kochschinken	APPLICABLE	1	EASY	EASY	Kochschinken: gewöhnlicher lokaler Bezugsweg über den Bereich »Wurstkühlung oder Bedientheke«.	Kochschinken: gewöhnlicher lokaler Bezugsweg über den Bereich »Kochschinken«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COOKING_ALCOHOL	Kochalkohol	APPLICABLE	3	EASY	EASY	Kochalkohol: gewöhnlicher lokaler Bezugsweg über den Bereich »Getränke-, Wein- oder Spirituosenregal«.	Kochalkohol: Rostocker Bezugsweg über das Spirituosen- oder Weinregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COOKING_FATS	Kochfett	APPLICABLE	1	EASY	EASY	Kochfett: gewöhnlicher lokaler Bezugsweg über den Bereich »Öl- und Kochfettregal«.	Kochfett: Rostocker Bezugsweg über das Öl- oder Kochfettregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CORIANDER_ROOT	Korianderwurzel	APPLICABLE	3	DIFFICULT	DIFFICULT	Korianderwurzel: Exakte frische Wurzel nur bei wenigen Frischeimporteuren; Koriandergrün mit Wurzelrest ist kein sicherer Ersatz.	Korianderwurzel: Exakte frische Wurzel nur bei wenigen Frischeimporteuren; Koriandergrün mit Wurzelrest ist kein sicherer Ersatz.	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	MIXED	APPROVED_FINAL		AI_REVIEW_BASE|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CORIANDER_SEED	Koriandersaat	APPLICABLE	1	EASY	EASY	Koriandersaat: Gewöhnliches Gewürzregal größerer wie auch vieler kleinerer Supermärkte.	Koriandersaat: Gewöhnliches Gewürzregal größerer wie auch vieler kleinerer Supermärkte.	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	MIXED	APPROVED_FINAL		AI_REVIEW_BASE|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CORN	Mais	APPLICABLE	1	EASY	EASY	Mais: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Mais: Rostocker Bezugsweg über den Gemüse- oder Tiefkühlgemüsebereich eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CORNMEAL	Maismehl	APPLICABLE	2	PLANNED	PLANNED	Maismehl ist über eine geplante Fahrt zu einem großen Markt mit dem Sortiment »Reis-, Mehl-, Nudel- oder Trockenwarenregal« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Maismehl: Der konkrete Bezug von „Maismehl“ läuft über gut sortierte Vollsortimenter und etablierte deutsche Gemüse- oder Frischehändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CORNSTARCH	Maisstärke	APPLICABLE	1	EASY	EASY	Maisstärke: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Maisstärke: gewöhnlicher lokaler Bezugsweg über den Bereich »Maisstärke«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
COUSCOUS	Couscous	APPLICABLE	1	EASY	EASY	Couscous: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Couscous: gewöhnlicher lokaler Bezugsweg über den Bereich »Couscous«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CRAB	Krabben oder Krebsfleisch	APPLICABLE	2	PLANNED	PLANNED	Krabben oder Krebsfleisch: Die verfügbare Produktseite dokumentiert ganze Soft-Shell-Krabben, roh nach der Häutung tiefgefroren und einzeln entnehmbar; damit ist eine zulässige ganze Krabbenform konkret bestellbar.	Krabben oder Krebsfleisch: Die verfügbare Produktseite dokumentiert ganze Soft-Shell-Krabben, roh nach der Häutung tiefgefroren und einzeln entnehmbar; damit ist eine zulässige ganze Krabbenform konkret bestellbar.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CRANBERRY	Cranberry	APPLICABLE	2	EASY	EASY	Cranberry: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Cranberry: gewöhnlicher lokaler Bezugsweg über den Bereich »Cranberry«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CRAYFISH	Flusskrebse	APPLICABLE	2	PLANNED	PLANNED	Flusskrebse: Deutsche See bietet ganze gekochte Louisiana-Flusskrebse in Weißweinsud aktuell verfügbar und tiefgekühlt an; die ganze zulässige Flusskrebsform bleibt erkennbar.	Flusskrebse: Deutsche See bietet ganze gekochte Louisiana-Flusskrebse in Weißweinsud aktuell verfügbar und tiefgekühlt an; die ganze zulässige Flusskrebsform bleibt erkennbar.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CREAM	Sahne	APPLICABLE	1	EASY	EASY	Sahne: gewöhnlicher lokaler Bezugsweg über den Bereich »Molkereikühlregal«.	Sahne: gewöhnlicher lokaler Bezugsweg über den Bereich »Sahne«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CREAM_CHEESE	Frischkäse	APPLICABLE	1	EASY	EASY	Frischkäse: gewöhnlicher lokaler Bezugsweg über den Bereich »Käsekühlung oder Käsetheke«.	Frischkäse: gewöhnlicher lokaler Bezugsweg über den Bereich »Frischkäse«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CREME_FRAICHE	Crème fraîche	APPLICABLE	1	EASY	EASY	Crème fraîche: gewöhnlicher lokaler Bezugsweg über den Bereich »Molkereikühlregal«.	Crème fraîche: gewöhnlicher lokaler Bezugsweg über den Bereich »Crème fraîche«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CRISPBREAD	Knäckebrot	APPLICABLE	2	EASY	EASY	Knäckebrot: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Knäckebrot: gewöhnlicher lokaler Bezugsweg über den Bereich »Knäckebrot«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
CROISSANT	Croissant	APPLICABLE	3	EASY	EASY	Croissant: gewöhnlicher lokaler Bezugsweg über den Bereich »Brot-, Backwaren- oder Backzutatenbereich«.	Croissant: gewöhnlicher lokaler Bezugsweg über den Bereich »Croissant«.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_3	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
